"Plot Title: 2.43"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 21086712, SEN S/N: 21086712)","Intensity, lum/ft² (LGR S/N: 21086712, SEN S/N: 21086712)","Coupler Attached (LGR S/N: 21086712)","Host Connected (LGR S/N: 21086712)","End Of File (LGR S/N: 21086712)"
137,06/24/22 06:00:00 AM,26.097,2.0,,,
138,06/24/22 06:30:00 AM,26.000,5.0,,,
139,06/24/22 07:00:00 AM,26.000,11.0,,,
140,06/24/22 07:30:00 AM,26.097,14.0,,,
141,06/24/22 08:00:00 AM,26.292,19.0,,,
142,06/24/22 08:30:00 AM,26.292,28.0,,,
143,06/24/22 09:00:00 AM,26.390,35.0,,,
144,06/24/22 09:30:00 AM,26.585,49.0,,,
145,06/24/22 10:00:00 AM,26.781,63.0,,,
146,06/24/22 10:30:00 AM,27.075,272.0,,,
147,06/24/22 11:00:00 AM,27.272,336.0,,,
148,06/24/22 11:30:00 AM,27.468,256.0,,,
149,06/24/22 12:00:00 PM,27.764,368.0,,,
150,06/24/22 12:30:00 PM,28.060,512.0,,,
151,06/24/22 01:00:00 PM,28.456,512.0,,,
152,06/24/22 01:30:00 PM,28.456,304.0,,,
153,06/24/22 02:00:00 PM,28.655,416.0,,,
154,06/24/22 02:30:00 PM,28.754,704.0,,,
155,06/24/22 03:00:00 PM,28.853,272.0,,,
156,06/24/22 03:30:00 PM,28.853,208.0,,,
157,06/24/22 04:00:00 PM,28.853,124.0,,,
158,06/24/22 04:30:00 PM,28.853,83.0,,,
159,06/24/22 05:00:00 PM,28.953,82.0,,,
160,06/24/22 05:30:00 PM,28.853,74.0,,,
161,06/24/22 06:00:00 PM,28.853,48.0,,,
162,06/24/22 06:30:00 PM,28.754,30.0,,,
163,06/24/22 07:00:00 PM,28.655,28.0,,,
164,06/24/22 07:30:00 PM,28.555,12.0,,,
165,06/24/22 08:00:00 PM,28.357,4.0,,,
166,06/24/22 08:30:00 PM,28.159,0.0,,,
167,06/24/22 09:00:00 PM,27.862,0.0,,,
168,06/24/22 09:30:00 PM,27.665,0.0,,,
169,06/24/22 10:00:00 PM,27.468,0.0,,,
170,06/24/22 10:30:00 PM,27.272,0.0,,,
171,06/24/22 11:00:00 PM,27.075,0.0,,,
172,06/24/22 11:30:00 PM,27.075,0.0,,,
173,06/25/22 12:00:00 AM,26.977,0.0,,,
174,06/25/22 12:30:00 AM,26.879,0.0,,,
175,06/25/22 01:00:00 AM,26.683,0.0,,,
176,06/25/22 01:30:00 AM,26.683,0.0,,,
177,06/25/22 02:00:00 AM,26.585,0.0,,,
178,06/25/22 02:30:00 AM,26.390,0.0,,,
179,06/25/22 03:00:00 AM,26.390,0.0,,,
180,06/25/22 03:30:00 AM,26.292,0.0,,,
181,06/25/22 04:00:00 AM,26.195,0.0,,,
182,06/25/22 04:30:00 AM,26.195,0.0,,,
183,06/25/22 05:00:00 AM,26.097,0.0,,,
184,06/25/22 05:30:00 AM,26.000,1.0,,,
185,06/25/22 06:00:00 AM,25.902,0.0,,,
186,06/25/22 06:30:00 AM,25.902,1.0,,,
187,06/25/22 07:00:00 AM,25.805,1.0,,,
188,06/25/22 07:30:00 AM,25.708,2.0,,,
189,06/25/22 08:00:00 AM,25.513,2.0,,,
190,06/25/22 08:30:00 AM,25.513,3.0,,,
191,06/25/22 09:00:00 AM,25.416,6.0,,,
192,06/25/22 09:30:00 AM,25.513,45.0,,,
193,06/25/22 10:00:00 AM,25.610,124.0,,,
194,06/25/22 10:30:00 AM,25.513,49.0,,,
195,06/25/22 11:00:00 AM,25.513,75.0,,,
196,06/25/22 11:30:00 AM,25.416,69.0,,,
197,06/25/22 12:00:00 PM,25.319,47.0,,,
198,06/25/22 12:30:00 PM,25.222,79.0,,,
199,06/25/22 01:00:00 PM,25.222,93.0,,,
200,06/25/22 01:30:00 PM,25.222,21.0,,,
201,06/25/22 02:00:00 PM,25.222,79.0,,,
202,06/25/22 02:30:00 PM,25.319,416.0,,,
203,06/25/22 03:00:00 PM,25.319,368.0,,,
204,06/25/22 03:30:00 PM,25.319,480.0,,,
205,06/25/22 04:00:00 PM,25.513,800.0,,,
206,06/25/22 04:30:00 PM,25.416,384.0,,,
207,06/25/22 05:00:00 PM,25.416,368.0,,,
208,06/25/22 05:30:00 PM,25.513,368.0,,,
209,06/25/22 06:00:00 PM,25.513,272.0,,,
210,06/25/22 06:30:00 PM,25.610,192.0,,,
211,06/25/22 07:00:00 PM,25.708,184.0,,,
212,06/25/22 07:30:00 PM,25.610,81.0,,,
213,06/25/22 08:00:00 PM,25.610,10.0,,,
214,06/25/22 08:30:00 PM,25.610,18.0,,,
215,06/25/22 09:00:00 PM,25.513,0.0,,,
216,06/25/22 09:30:00 PM,25.513,0.0,,,
217,06/25/22 10:00:00 PM,25.416,0.0,,,
218,06/25/22 10:30:00 PM,25.319,0.0,,,
219,06/25/22 11:00:00 PM,25.222,0.0,,,
220,06/25/22 11:30:00 PM,25.222,0.0,,,
221,06/26/22 12:00:00 AM,25.222,0.0,,,
222,06/26/22 12:30:00 AM,25.125,0.0,,,
223,06/26/22 01:00:00 AM,25.028,0.0,,,
224,06/26/22 01:30:00 AM,25.028,0.0,,,
225,06/26/22 02:00:00 AM,24.931,0.0,,,
226,06/26/22 02:30:00 AM,24.835,0.0,,,
227,06/26/22 03:00:00 AM,24.835,0.0,,,
228,06/26/22 03:30:00 AM,24.738,0.0,,,
229,06/26/22 04:00:00 AM,24.641,0.0,,,
230,06/26/22 04:30:00 AM,24.448,0.0,,,
231,06/26/22 05:00:00 AM,24.351,1.0,,,
232,06/26/22 05:30:00 AM,24.062,37.0,,,
233,06/26/22 06:00:00 AM,23.966,122.0,,,
234,06/26/22 06:30:00 AM,24.062,152.0,,,
235,06/26/22 07:00:00 AM,24.255,416.0,,,
236,06/26/22 07:30:00 AM,24.448,608.0,,,
237,06/26/22 08:00:00 AM,24.641,256.0,,,
238,06/26/22 08:30:00 AM,24.545,704.0,,,
239,06/26/22 09:00:00 AM,24.738,480.0,,,
240,06/26/22 09:30:00 AM,24.255,232.0,,,
241,06/26/22 10:00:00 AM,24.448,248.0,,,
242,06/26/22 10:30:00 AM,24.351,248.0,,,
243,06/26/22 11:00:00 AM,24.545,304.0,,,
244,06/26/22 11:30:00 AM,24.545,288.0,,,
245,06/26/22 12:00:00 PM,24.835,672.0,,,
246,06/26/22 12:30:00 PM,25.222,480.0,,,
247,06/26/22 01:00:00 PM,26.097,2432.0,,,
248,06/26/22 01:30:00 PM,26.292,992.0,,,
249,06/26/22 02:00:00 PM,26.195,5632.0,,,
250,06/26/22 02:30:00 PM,26.195,768.0,,,
251,06/26/22 03:00:00 PM,27.173,4352.0,,,
252,06/26/22 03:30:00 PM,27.173,4608.0,,,
253,06/26/22 04:00:00 PM,27.075,4352.0,,,
254,06/26/22 04:30:00 PM,27.075,4096.0,,,
255,06/26/22 05:00:00 PM,26.781,3456.0,,,
256,06/26/22 05:30:00 PM,26.585,11776.0,,,
257,06/26/22 06:00:00 PM,26.195,480.0,,,
258,06/26/22 06:30:00 PM,26.097,1792.0,,,
259,06/26/22 07:00:00 PM,25.805,480.0,,,
260,06/26/22 07:30:00 PM,25.513,416.0,,,
261,06/26/22 08:00:00 PM,25.319,160.0,,,
262,06/26/22 08:30:00 PM,25.125,44.0,,,
263,06/26/22 09:00:00 PM,24.931,1.0,,,
264,06/26/22 09:30:00 PM,24.931,0.0,,,
265,06/26/22 10:00:00 PM,24.835,0.0,,,
266,06/26/22 10:30:00 PM,24.738,0.0,,,
267,06/26/22 11:00:00 PM,24.545,0.0,,,
268,06/26/22 11:30:00 PM,24.448,0.0,,,
269,06/27/22 12:00:00 AM,24.351,0.0,,,
270,06/27/22 12:30:00 AM,24.255,0.0,,,
271,06/27/22 01:00:00 AM,24.158,0.0,,,
272,06/27/22 01:30:00 AM,24.062,0.0,,,
273,06/27/22 02:00:00 AM,23.966,0.0,,,
274,06/27/22 02:30:00 AM,23.869,0.0,,,
275,06/27/22 03:00:00 AM,23.773,0.0,,,
276,06/27/22 03:30:00 AM,23.581,0.0,,,
277,06/27/22 04:00:00 AM,23.484,0.0,,,
278,06/27/22 04:30:00 AM,23.484,0.0,,,
279,06/27/22 05:00:00 AM,23.388,0.0,,,
280,06/27/22 05:30:00 AM,23.292,33.0,,,
281,06/27/22 06:00:00 AM,23.196,87.0,,,
282,06/27/22 06:30:00 AM,23.292,232.0,,,
283,06/27/22 07:00:00 AM,23.581,368.0,,,
284,06/27/22 07:30:00 AM,23.677,320.0,,,
285,06/27/22 08:00:00 AM,23.869,608.0,,,
286,06/27/22 08:30:00 AM,24.062,992.0,,,
287,06/27/22 09:00:00 AM,24.448,1280.0,,,
288,06/27/22 09:30:00 AM,24.255,288.0,,,
289,06/27/22 10:00:00 AM,24.835,3200.0,,,
290,06/27/22 10:30:00 AM,25.222,3072.0,,,
291,06/27/22 11:00:00 AM,25.222,368.0,,,
292,06/27/22 11:30:00 AM,26.000,6400.0,,,
293,06/27/22 12:00:00 PM,24.738,512.0,,,
294,06/27/22 12:30:00 PM,25.416,496.0,,,
295,06/27/22 01:00:00 PM,25.416,8192.0,,,
296,06/27/22 01:30:00 PM,25.513,672.0,,,
297,06/27/22 02:00:00 PM,26.390,992.0,,,
298,06/27/22 02:30:00 PM,26.488,576.0,,,
299,06/27/22 03:00:00 PM,26.781,5376.0,,,
300,06/27/22 03:30:00 PM,26.683,672.0,,,
301,06/27/22 04:00:00 PM,27.272,1920.0,,,
302,06/27/22 04:30:00 PM,27.173,6144.0,,,
303,06/27/22 05:00:00 PM,27.272,4608.0,,,
304,06/27/22 05:30:00 PM,26.781,288.0,,,
305,06/27/22 06:00:00 PM,26.879,960.0,,,
306,06/27/22 06:30:00 PM,26.683,608.0,,,
307,06/27/22 07:00:00 PM,26.292,256.0,,,
308,06/27/22 07:30:00 PM,26.097,248.0,,,
309,06/27/22 08:00:00 PM,26.000,128.0,,,
310,06/27/22 08:30:00 PM,25.805,36.0,,,
311,06/27/22 09:00:00 PM,25.610,1.0,,,
312,06/27/22 09:30:00 PM,25.416,0.0,,,
313,06/27/22 10:00:00 PM,25.222,0.0,,,
314,06/27/22 10:30:00 PM,25.125,0.0,,,
315,06/27/22 11:00:00 PM,25.028,0.0,,,
316,06/27/22 11:30:00 PM,24.931,0.0,,,
317,06/28/22 12:00:00 AM,24.835,0.0,,,
318,06/28/22 12:30:00 AM,24.738,0.0,,,
319,06/28/22 01:00:00 AM,24.641,0.0,,,
320,06/28/22 01:30:00 AM,24.545,0.0,,,
321,06/28/22 02:00:00 AM,24.448,0.0,,,
322,06/28/22 02:30:00 AM,24.351,0.0,,,
323,06/28/22 03:00:00 AM,24.255,0.0,,,
324,06/28/22 03:30:00 AM,24.158,0.0,,,
325,06/28/22 04:00:00 AM,24.062,0.0,,,
326,06/28/22 04:30:00 AM,23.966,0.0,,,
327,06/28/22 05:00:00 AM,23.869,0.0,,,
328,06/28/22 05:30:00 AM,23.869,25.0,,,
329,06/28/22 06:00:00 AM,23.773,91.0,,,
330,06/28/22 06:30:00 AM,23.773,144.0,,,
331,06/28/22 07:00:00 AM,23.773,192.0,,,
332,06/28/22 07:30:00 AM,23.773,248.0,,,
333,06/28/22 08:00:00 AM,23.869,304.0,,,
334,06/28/22 08:30:00 AM,23.966,248.0,,,
335,06/28/22 09:00:00 AM,24.062,256.0,,,
336,06/28/22 09:30:00 AM,24.255,288.0,,,
337,06/28/22 10:00:00 AM,24.448,2816.0,,,
338,06/28/22 10:30:00 AM,24.835,5888.0,,,
339,06/28/22 11:00:00 AM,25.125,512.0,,,
340,06/28/22 11:30:00 AM,25.319,496.0,,,
341,06/28/22 12:00:00 PM,25.708,5888.0,,,
342,06/28/22 12:30:00 PM,26.000,4352.0,,,
343,06/28/22 01:00:00 PM,26.097,5632.0,,,
344,06/28/22 01:30:00 PM,26.781,6656.0,,,
345,06/28/22 02:00:00 PM,26.879,3456.0,,,
346,06/28/22 02:30:00 PM,26.879,1728.0,,,
347,06/28/22 03:00:00 PM,26.488,3200.0,,,
348,06/28/22 03:30:00 PM,26.000,1920.0,,,
349,06/28/22 04:00:00 PM,26.585,3328.0,,,
350,06/28/22 04:30:00 PM,26.488,1536.0,,,
351,06/28/22 05:00:00 PM,26.292,992.0,,,
352,06/28/22 05:30:00 PM,26.195,864.0,,,
353,06/28/22 06:00:00 PM,26.000,672.0,,,
354,06/28/22 06:30:00 PM,25.708,448.0,,,
355,06/28/22 07:00:00 PM,25.513,320.0,,,
356,06/28/22 07:30:00 PM,25.222,200.0,,,
357,06/28/22 08:00:00 PM,25.028,47.0,,,
358,06/28/22 08:30:00 PM,24.835,15.0,,,
359,06/28/22 09:00:00 PM,24.738,0.0,,,
360,06/28/22 09:30:00 PM,24.641,0.0,,,
361,06/28/22 10:00:00 PM,24.545,0.0,,,
362,06/28/22 10:30:00 PM,24.448,0.0,,,
363,06/28/22 11:00:00 PM,24.448,0.0,,,
364,06/28/22 11:30:00 PM,24.255,0.0,,,
365,06/29/22 12:00:00 AM,24.255,0.0,,,
366,06/29/22 12:30:00 AM,24.158,0.0,,,
367,06/29/22 01:00:00 AM,24.062,0.0,,,
368,06/29/22 01:30:00 AM,23.966,0.0,,,
369,06/29/22 02:00:00 AM,23.966,0.0,,,
370,06/29/22 02:30:00 AM,23.869,0.0,,,
371,06/29/22 03:00:00 AM,23.773,0.0,,,
372,06/29/22 03:30:00 AM,23.677,0.0,,,
373,06/29/22 04:00:00 AM,23.581,0.0,,,
374,06/29/22 04:30:00 AM,23.581,0.0,,,
375,06/29/22 05:00:00 AM,23.484,0.0,,,
376,06/29/22 05:30:00 AM,23.388,24.0,,,
377,06/29/22 06:00:00 AM,23.388,84.0,,,
378,06/29/22 06:30:00 AM,23.292,120.0,,,
379,06/29/22 07:00:00 AM,23.484,608.0,,,
380,06/29/22 07:30:00 AM,23.773,1728.0,,,
381,06/29/22 08:00:00 AM,23.966,2432.0,,,
382,06/29/22 08:30:00 AM,24.351,3456.0,,,
383,06/29/22 09:00:00 AM,24.641,2944.0,,,
384,06/29/22 09:30:00 AM,24.835,1664.0,,,
385,06/29/22 10:00:00 AM,25.319,3712.0,,,
386,06/29/22 10:30:00 AM,26.488,4096.0,,,
387,06/29/22 11:00:00 AM,27.075,5120.0,,,
388,06/29/22 11:30:00 AM,27.764,4352.0,,,
389,06/29/22 12:00:00 PM,27.862,5632.0,,,
390,06/29/22 12:30:00 PM,28.754,6656.0,,,
391,06/29/22 01:00:00 PM,29.252,6400.0,,,
392,06/29/22 01:30:00 PM,29.152,6656.0,,,
393,06/29/22 02:00:00 PM,28.655,512.0,,,
394,06/29/22 02:30:00 PM,28.655,352.0,,,
395,06/29/22 03:00:00 PM,29.953,2432.0,,,
396,06/29/22 03:30:00 PM,30.054,2944.0,,,
397,06/29/22 04:00:00 PM,30.054,2176.0,,,
398,06/29/22 04:30:00 PM,30.054,2048.0,,,
399,06/29/22 05:00:00 PM,29.853,1152.0,,,
400,06/29/22 05:30:00 PM,29.853,1088.0,,,
401,06/29/22 06:00:00 PM,29.552,704.0,,,
402,06/29/22 06:30:00 PM,29.252,480.0,,,
403,06/29/22 07:00:00 PM,28.953,480.0,,,
404,06/29/22 07:30:00 PM,28.655,256.0,,,
405,06/29/22 08:00:00 PM,28.357,120.0,,,
406,06/29/22 08:30:00 PM,28.060,32.0,,,
407,06/29/22 09:00:00 PM,27.862,1.0,,,
408,06/29/22 09:30:00 PM,27.665,0.0,,,
409,06/29/22 10:00:00 PM,27.567,0.0,,,
410,06/29/22 10:30:00 PM,27.370,0.0,,,
411,06/29/22 11:00:00 PM,27.272,0.0,,,
412,06/29/22 11:30:00 PM,27.173,0.0,,,
413,06/30/22 12:00:00 AM,26.977,0.0,,,
414,06/30/22 12:30:00 AM,26.879,0.0,,,
415,06/30/22 01:00:00 AM,26.683,0.0,,,
416,06/30/22 01:30:00 AM,26.585,0.0,,,
417,06/30/22 02:00:00 AM,26.488,0.0,,,
418,06/30/22 02:30:00 AM,26.390,0.0,,,
419,06/30/22 03:00:00 AM,26.292,0.0,,,
420,06/30/22 03:30:00 AM,26.195,0.0,,,
421,06/30/22 04:00:00 AM,26.097,0.0,,,
422,06/30/22 04:30:00 AM,26.097,0.0,,,
423,06/30/22 05:00:00 AM,26.000,0.0,,,
424,06/30/22 05:30:00 AM,25.902,17.0,,,
425,06/30/22 06:00:00 AM,25.805,60.0,,,
426,06/30/22 06:30:00 AM,25.805,85.0,,,
427,06/30/22 07:00:00 AM,25.805,113.0,,,
428,06/30/22 07:30:00 AM,25.708,160.0,,,
429,06/30/22 08:00:00 AM,25.805,336.0,,,
430,06/30/22 08:30:00 AM,25.805,480.0,,,
431,06/30/22 09:00:00 AM,25.708,384.0,,,
432,06/30/22 09:30:00 AM,25.805,496.0,,,
433,06/30/22 10:00:00 AM,26.000,1024.0,,,
434,06/30/22 10:30:00 AM,26.390,3456.0,,,
435,06/30/22 11:00:00 AM,26.977,864.0,,,
436,06/30/22 11:30:00 AM,26.977,1920.0,,,
437,06/30/22 12:00:00 PM,27.272,1664.0,,,
438,06/30/22 12:30:00 PM,27.567,5376.0,,,
439,06/30/22 01:00:00 PM,27.862,1728.0,,,
440,06/30/22 01:30:00 PM,27.075,864.0,,,
441,06/30/22 02:00:00 PM,26.781,1152.0,,,
442,06/30/22 02:30:00 PM,26.977,2176.0,,,
443,06/30/22 03:00:00 PM,27.468,6656.0,,,
444,06/30/22 03:30:00 PM,27.370,4352.0,,,
445,06/30/22 04:00:00 PM,27.370,2304.0,,,
446,06/30/22 04:30:00 PM,27.468,2816.0,,,
447,06/30/22 05:00:00 PM,27.468,1792.0,,,
448,06/30/22 05:30:00 PM,27.075,1920.0,,,
449,06/30/22 06:00:00 PM,26.977,800.0,,,
450,06/30/22 06:30:00 PM,26.879,768.0,,,
451,06/30/22 07:00:00 PM,26.585,240.0,,,
452,06/30/22 07:30:00 PM,26.390,176.0,,,
453,06/30/22 08:00:00 PM,26.292,91.0,,,
454,06/30/22 08:30:00 PM,26.097,10.0,,,
455,06/30/22 09:00:00 PM,26.097,0.0,,,
456,06/30/22 09:30:00 PM,26.000,0.0,,,
457,06/30/22 10:00:00 PM,25.902,0.0,,,
458,06/30/22 10:30:00 PM,25.902,0.0,,,
459,06/30/22 11:00:00 PM,25.805,0.0,,,
460,06/30/22 11:30:00 PM,25.708,0.0,,,
461,07/01/22 12:00:00 AM,25.708,0.0,,,
462,07/01/22 12:30:00 AM,25.610,0.0,,,
463,07/01/22 01:00:00 AM,25.513,0.0,,,
464,07/01/22 01:30:00 AM,25.513,0.0,,,
465,07/01/22 02:00:00 AM,25.416,0.0,,,
466,07/01/22 02:30:00 AM,25.416,0.0,,,
467,07/01/22 03:00:00 AM,25.319,0.0,,,
468,07/01/22 03:30:00 AM,25.319,0.0,,,
469,07/01/22 04:00:00 AM,25.222,0.0,,,
470,07/01/22 04:30:00 AM,25.222,0.0,,,
471,07/01/22 05:00:00 AM,25.125,0.0,,,
472,07/01/22 05:30:00 AM,25.028,1.0,,,
473,07/01/22 06:00:00 AM,24.931,22.0,,,
474,07/01/22 06:30:00 AM,24.835,45.0,,,
475,07/01/22 07:00:00 AM,24.835,160.0,,,
476,07/01/22 07:30:00 AM,24.931,106.0,,,
477,07/01/22 08:00:00 AM,24.835,256.0,,,
478,07/01/22 08:30:00 AM,24.835,152.0,,,
479,07/01/22 09:00:00 AM,25.028,416.0,,,
480,07/01/22 09:30:00 AM,25.222,896.0,,,
481,07/01/22 10:00:00 AM,25.222,464.0,,,
482,07/01/22 10:30:00 AM,25.513,704.0,,,
483,07/01/22 11:00:00 AM,25.902,103.0,,,
484,07/01/22 11:30:00 AM,26.683,4608.0,,,
485,07/01/22 12:00:00 PM,26.488,432.0,,,
