"Plot Title: 4.10"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 21086716, SEN S/N: 21086716)","Intensity, lum/ft² (LGR S/N: 21086716, SEN S/N: 21086716)","Coupler Attached (LGR S/N: 21086716)","Host Connected (LGR S/N: 21086716)","End Of File (LGR S/N: 21086716)"
81,06/23/22 02:00:00 AM,26.390,0.0,,,
82,06/23/22 02:30:00 AM,26.292,0.0,,,
83,06/23/22 03:00:00 AM,26.292,0.0,,,
84,06/23/22 03:30:00 AM,26.195,0.0,,,
85,06/23/22 04:00:00 AM,26.097,0.0,,,
86,06/23/22 04:30:00 AM,26.097,0.0,,,
87,06/23/22 05:00:00 AM,26.000,0.0,,,
88,06/23/22 05:30:00 AM,26.000,18.0,,,
89,06/23/22 06:00:00 AM,26.000,63.0,,,
90,06/23/22 06:30:00 AM,26.000,100.0,,,
91,06/23/22 07:00:00 AM,26.097,168.0,,,
92,06/23/22 07:30:00 AM,26.195,272.0,,,
93,06/23/22 08:00:00 AM,26.488,272.0,,,
94,06/23/22 08:30:00 AM,26.488,672.0,,,
95,06/23/22 09:00:00 AM,26.683,384.0,,,
96,06/23/22 09:30:00 AM,26.977,416.0,,,
97,06/23/22 10:00:00 AM,27.272,480.0,,,
98,06/23/22 10:30:00 AM,27.272,576.0,,,
99,06/23/22 11:00:00 AM,27.272,576.0,,,
100,06/23/22 11:30:00 AM,27.665,432.0,,,
101,06/23/22 12:00:00 PM,27.862,352.0,,,
102,06/23/22 12:30:00 PM,28.159,352.0,,,
103,06/23/22 01:00:00 PM,28.456,368.0,,,
104,06/23/22 01:30:00 PM,28.953,1088.0,,,
105,06/23/22 02:00:00 PM,29.452,1152.0,,,
106,06/23/22 02:30:00 PM,29.352,992.0,,,
107,06/23/22 03:00:00 PM,29.053,480.0,,,
108,06/23/22 03:30:00 PM,29.152,576.0,,,
109,06/23/22 04:00:00 PM,29.252,576.0,,,
110,06/23/22 04:30:00 PM,29.152,768.0,,,
111,06/23/22 05:00:00 PM,28.953,512.0,,,
112,06/23/22 05:30:00 PM,28.456,576.0,,,
113,06/23/22 06:00:00 PM,28.060,416.0,,,
114,06/23/22 06:30:00 PM,27.961,320.0,,,
115,06/23/22 07:00:00 PM,27.665,208.0,,,
116,06/23/22 07:30:00 PM,27.468,124.0,,,
117,06/23/22 08:00:00 PM,27.272,66.0,,,
118,06/23/22 08:30:00 PM,27.173,20.0,,,
119,06/23/22 09:00:00 PM,27.173,0.0,,,
120,06/23/22 09:30:00 PM,27.173,0.0,,,
121,06/23/22 10:00:00 PM,27.272,0.0,,,
122,06/23/22 10:30:00 PM,27.370,0.0,,,
123,06/23/22 11:00:00 PM,27.173,0.0,,,
124,06/23/22 11:30:00 PM,27.075,0.0,,,
125,06/24/22 12:00:00 AM,26.977,0.0,,,
126,06/24/22 12:30:00 AM,26.977,0.0,,,
127,06/24/22 01:00:00 AM,26.879,0.0,,,
128,06/24/22 01:30:00 AM,26.879,0.0,,,
129,06/24/22 02:00:00 AM,26.879,0.0,,,
130,06/24/22 02:30:00 AM,26.781,0.0,,,
131,06/24/22 03:00:00 AM,26.781,0.0,,,
132,06/24/22 03:30:00 AM,26.683,0.0,,,
133,06/24/22 04:00:00 AM,26.683,0.0,,,
134,06/24/22 04:30:00 AM,26.683,0.0,,,
135,06/24/22 05:00:00 AM,26.585,0.0,,,
136,06/24/22 05:30:00 AM,26.585,32.0,,,
137,06/24/22 06:00:00 AM,26.488,101.0,,,
138,06/24/22 06:30:00 AM,26.585,184.0,,,
139,06/24/22 07:00:00 AM,26.781,512.0,,,
140,06/24/22 07:30:00 AM,26.977,1536.0,,,
141,06/24/22 08:00:00 AM,26.977,2048.0,,,
142,06/24/22 08:30:00 AM,27.272,2304.0,,,
143,06/24/22 09:00:00 AM,27.272,960.0,,,
144,06/24/22 09:30:00 AM,27.567,1536.0,,,
145,06/24/22 10:00:00 AM,27.665,3840.0,,,
146,06/24/22 10:30:00 AM,27.961,1344.0,,,
147,06/24/22 11:00:00 AM,28.060,1536.0,,,
148,06/24/22 11:30:00 AM,28.357,6912.0,,,
149,06/24/22 12:00:00 PM,28.258,3968.0,,,
150,06/24/22 12:30:00 PM,28.159,1984.0,,,
151,06/24/22 01:00:00 PM,27.961,1088.0,,,
152,06/24/22 01:30:00 PM,28.159,1024.0,,,
153,06/24/22 02:00:00 PM,28.357,1152.0,,,
154,06/24/22 02:30:00 PM,28.357,800.0,,,
155,06/24/22 03:00:00 PM,28.357,704.0,,,
156,06/24/22 03:30:00 PM,28.456,704.0,,,
157,06/24/22 04:00:00 PM,28.456,672.0,,,
158,06/24/22 04:30:00 PM,28.456,608.0,,,
159,06/24/22 05:00:00 PM,28.555,480.0,,,
160,06/24/22 05:30:00 PM,28.357,336.0,,,
161,06/24/22 06:00:00 PM,28.258,256.0,,,
162,06/24/22 06:30:00 PM,28.159,192.0,,,
163,06/24/22 07:00:00 PM,28.060,128.0,,,
164,06/24/22 07:30:00 PM,27.961,70.0,,,
165,06/24/22 08:00:00 PM,27.764,32.0,,,
166,06/24/22 08:30:00 PM,27.665,6.0,,,
167,06/24/22 09:00:00 PM,27.665,0.0,,,
168,06/24/22 09:30:00 PM,27.764,0.0,,,
169,06/24/22 10:00:00 PM,27.764,0.0,,,
170,06/24/22 10:30:00 PM,27.764,0.0,,,
171,06/24/22 11:00:00 PM,27.764,0.0,,,
172,06/24/22 11:30:00 PM,27.665,0.0,,,
173,06/25/22 12:00:00 AM,27.665,0.0,,,
174,06/25/22 12:30:00 AM,27.665,0.0,,,
175,06/25/22 01:00:00 AM,27.567,0.0,,,
176,06/25/22 01:30:00 AM,27.567,0.0,,,
177,06/25/22 02:00:00 AM,27.468,0.0,,,
178,06/25/22 02:30:00 AM,27.468,0.0,,,
179,06/25/22 03:00:00 AM,27.370,0.0,,,
180,06/25/22 03:30:00 AM,27.370,0.0,,,
181,06/25/22 04:00:00 AM,27.272,0.0,,,
182,06/25/22 04:30:00 AM,27.272,0.0,,,
183,06/25/22 05:00:00 AM,27.272,0.0,,,
184,06/25/22 05:30:00 AM,27.173,6.0,,,
185,06/25/22 06:00:00 AM,27.173,2.0,,,
186,06/25/22 06:30:00 AM,27.075,4.0,,,
187,06/25/22 07:00:00 AM,26.977,6.0,,,
188,06/25/22 07:30:00 AM,26.977,9.0,,,
189,06/25/22 08:00:00 AM,26.977,10.0,,,
190,06/25/22 08:30:00 AM,26.879,16.0,,,
191,06/25/22 09:00:00 AM,26.781,24.0,,,
192,06/25/22 09:30:00 AM,26.781,76.0,,,
193,06/25/22 10:00:00 AM,26.977,200.0,,,
194,06/25/22 10:30:00 AM,26.781,47.0,,,
195,06/25/22 11:00:00 AM,26.781,69.0,,,
196,06/25/22 11:30:00 AM,26.683,71.0,,,
197,06/25/22 12:00:00 PM,26.585,16.0,,,
198,06/25/22 12:30:00 PM,26.585,31.0,,,
199,06/25/22 01:00:00 PM,26.585,36.0,,,
200,06/25/22 01:30:00 PM,26.488,41.0,,,
201,06/25/22 02:00:00 PM,26.488,51.0,,,
202,06/25/22 02:30:00 PM,26.488,62.0,,,
203,06/25/22 03:00:00 PM,26.488,51.0,,,
204,06/25/22 03:30:00 PM,26.488,64.0,,,
205,06/25/22 04:00:00 PM,26.585,144.0,,,
206,06/25/22 04:30:00 PM,26.488,71.0,,,
207,06/25/22 05:00:00 PM,26.488,66.0,,,
208,06/25/22 05:30:00 PM,26.390,53.0,,,
209,06/25/22 06:00:00 PM,26.390,38.0,,,
210,06/25/22 06:30:00 PM,26.390,33.0,,,
211,06/25/22 07:00:00 PM,26.390,30.0,,,
212,06/25/22 07:30:00 PM,26.292,11.0,,,
213,06/25/22 08:00:00 PM,26.292,1.0,,,
214,06/25/22 08:30:00 PM,26.292,2.0,,,
215,06/25/22 09:00:00 PM,26.292,0.0,,,
216,06/25/22 09:30:00 PM,26.195,0.0,,,
217,06/25/22 10:00:00 PM,26.195,0.0,,,
218,06/25/22 10:30:00 PM,26.195,0.0,,,
219,06/25/22 11:00:00 PM,26.097,0.0,,,
220,06/25/22 11:30:00 PM,26.097,0.0,,,
221,06/26/22 12:00:00 AM,26.097,0.0,,,
222,06/26/22 12:30:00 AM,26.097,0.0,,,
223,06/26/22 01:00:00 AM,26.000,0.0,,,
224,06/26/22 01:30:00 AM,26.000,0.0,,,
225,06/26/22 02:00:00 AM,25.902,0.0,,,
226,06/26/22 02:30:00 AM,25.902,0.0,,,
227,06/26/22 03:00:00 AM,25.902,0.0,,,
228,06/26/22 03:30:00 AM,25.805,0.0,,,
229,06/26/22 04:00:00 AM,25.805,0.0,,,
230,06/26/22 04:30:00 AM,25.708,0.0,,,
231,06/26/22 05:00:00 AM,25.610,0.0,,,
232,06/26/22 05:30:00 AM,25.513,8.0,,,
233,06/26/22 06:00:00 AM,25.513,30.0,,,
234,06/26/22 06:30:00 AM,25.513,67.0,,,
235,06/26/22 07:00:00 AM,25.610,92.0,,,
236,06/26/22 07:30:00 AM,25.708,152.0,,,
237,06/26/22 08:00:00 AM,25.902,288.0,,,
238,06/26/22 08:30:00 AM,26.000,224.0,,,
239,06/26/22 09:00:00 AM,26.097,304.0,,,
240,06/26/22 09:30:00 AM,26.292,304.0,,,
241,06/26/22 10:00:00 AM,26.292,352.0,,,
242,06/26/22 10:30:00 AM,26.292,272.0,,,
243,06/26/22 11:00:00 AM,26.292,336.0,,,
244,06/26/22 11:30:00 AM,26.195,240.0,,,
245,06/26/22 12:00:00 PM,26.195,272.0,,,
246,06/26/22 12:30:00 PM,26.195,304.0,,,
247,06/26/22 01:00:00 PM,26.195,416.0,,,
248,06/26/22 01:30:00 PM,26.390,176.0,,,
249,06/26/22 02:00:00 PM,26.488,576.0,,,
250,06/26/22 02:30:00 PM,26.292,144.0,,,
251,06/26/22 03:00:00 PM,26.585,672.0,,,
252,06/26/22 03:30:00 PM,26.585,896.0,,,
253,06/26/22 04:00:00 PM,26.488,672.0,,,
254,06/26/22 04:30:00 PM,26.683,672.0,,,
255,06/26/22 05:00:00 PM,26.879,2560.0,,,
256,06/26/22 05:30:00 PM,26.683,1152.0,,,
257,06/26/22 06:00:00 PM,26.292,288.0,,,
258,06/26/22 06:30:00 PM,26.292,1344.0,,,
259,06/26/22 07:00:00 PM,26.097,1408.0,,,
260,06/26/22 07:30:00 PM,25.902,272.0,,,
261,06/26/22 08:00:00 PM,25.708,152.0,,,
262,06/26/22 08:30:00 PM,25.610,25.0,,,
263,06/26/22 09:00:00 PM,25.513,1.0,,,
264,06/26/22 09:30:00 PM,25.416,0.0,,,
265,06/26/22 10:00:00 PM,25.416,0.0,,,
266,06/26/22 10:30:00 PM,25.319,0.0,,,
267,06/26/22 11:00:00 PM,25.319,0.0,,,
268,06/26/22 11:30:00 PM,25.222,0.0,,,
269,06/27/22 12:00:00 AM,25.125,0.0,,,
270,06/27/22 12:30:00 AM,25.125,0.0,,,
271,06/27/22 01:00:00 AM,25.028,0.0,,,
272,06/27/22 01:30:00 AM,25.028,0.0,,,
273,06/27/22 02:00:00 AM,24.931,0.0,,,
274,06/27/22 02:30:00 AM,24.931,0.0,,,
275,06/27/22 03:00:00 AM,24.835,0.0,,,
276,06/27/22 03:30:00 AM,24.835,0.0,,,
277,06/27/22 04:00:00 AM,24.738,0.0,,,
278,06/27/22 04:30:00 AM,24.641,0.0,,,
279,06/27/22 05:00:00 AM,24.641,0.0,,,
280,06/27/22 05:30:00 AM,24.545,24.0,,,
281,06/27/22 06:00:00 AM,24.545,74.0,,,
282,06/27/22 06:30:00 AM,24.545,208.0,,,
283,06/27/22 07:00:00 AM,24.641,176.0,,,
284,06/27/22 07:30:00 AM,24.641,256.0,,,
285,06/27/22 08:00:00 AM,24.738,248.0,,,
286,06/27/22 08:30:00 AM,24.835,400.0,,,
287,06/27/22 09:00:00 AM,24.931,464.0,,,
288,06/27/22 09:30:00 AM,25.222,512.0,,,
289,06/27/22 10:00:00 AM,25.319,448.0,,,
290,06/27/22 10:30:00 AM,25.319,416.0,,,
291,06/27/22 11:00:00 AM,25.319,432.0,,,
292,06/27/22 11:30:00 AM,25.513,384.0,,,
293,06/27/22 12:00:00 PM,25.610,304.0,,,
294,06/27/22 12:30:00 PM,25.610,320.0,,,
295,06/27/22 01:00:00 PM,25.902,320.0,,,
296,06/27/22 01:30:00 PM,26.000,352.0,,,
297,06/27/22 02:00:00 PM,26.292,896.0,,,
298,06/27/22 02:30:00 PM,26.488,768.0,,,
299,06/27/22 03:00:00 PM,26.585,672.0,,,
300,06/27/22 03:30:00 PM,26.585,512.0,,,
301,06/27/22 04:00:00 PM,26.781,304.0,,,
302,06/27/22 04:30:00 PM,26.781,336.0,,,
303,06/27/22 05:00:00 PM,26.683,256.0,,,
304,06/27/22 05:30:00 PM,26.585,200.0,,,
305,06/27/22 06:00:00 PM,26.488,248.0,,,
306,06/27/22 06:30:00 PM,26.292,336.0,,,
307,06/27/22 07:00:00 PM,26.195,144.0,,,
308,06/27/22 07:30:00 PM,26.000,66.0,,,
309,06/27/22 08:00:00 PM,25.805,25.0,,,
310,06/27/22 08:30:00 PM,25.708,6.0,,,
311,06/27/22 09:00:00 PM,25.610,0.0,,,
312,06/27/22 09:30:00 PM,25.610,0.0,,,
313,06/27/22 10:00:00 PM,25.513,0.0,,,
314,06/27/22 10:30:00 PM,25.416,0.0,,,
315,06/27/22 11:00:00 PM,25.319,0.0,,,
316,06/27/22 11:30:00 PM,25.319,0.0,,,
317,06/28/22 12:00:00 AM,25.222,0.0,,,
318,06/28/22 12:30:00 AM,25.125,0.0,,,
319,06/28/22 01:00:00 AM,25.028,0.0,,,
320,06/28/22 01:30:00 AM,25.028,0.0,,,
321,06/28/22 02:00:00 AM,24.931,0.0,,,
322,06/28/22 02:30:00 AM,24.931,0.0,,,
323,06/28/22 03:00:00 AM,24.835,0.0,,,
324,06/28/22 03:30:00 AM,24.738,0.0,,,
325,06/28/22 04:00:00 AM,24.738,0.0,,,
326,06/28/22 04:30:00 AM,24.738,0.0,,,
327,06/28/22 05:00:00 AM,24.641,0.0,,,
328,06/28/22 05:30:00 AM,24.641,4.0,,,
329,06/28/22 06:00:00 AM,24.545,19.0,,,
330,06/28/22 06:30:00 AM,24.545,47.0,,,
331,06/28/22 07:00:00 AM,24.641,103.0,,,
332,06/28/22 07:30:00 AM,24.738,152.0,,,
333,06/28/22 08:00:00 AM,24.931,256.0,,,
334,06/28/22 08:30:00 AM,25.125,272.0,,,
335,06/28/22 09:00:00 AM,25.319,176.0,,,
336,06/28/22 09:30:00 AM,25.416,272.0,,,
337,06/28/22 10:00:00 AM,25.513,288.0,,,
338,06/28/22 10:30:00 AM,25.610,384.0,,,
339,06/28/22 11:00:00 AM,25.708,320.0,,,
340,06/28/22 11:30:00 AM,25.805,200.0,,,
341,06/28/22 12:00:00 PM,25.610,304.0,,,
342,06/28/22 12:30:00 PM,25.708,304.0,,,
343,06/28/22 01:00:00 PM,25.610,432.0,,,
344,06/28/22 01:30:00 PM,25.708,496.0,,,
345,06/28/22 02:00:00 PM,25.805,768.0,,,
346,06/28/22 02:30:00 PM,25.805,256.0,,,
347,06/28/22 03:00:00 PM,25.708,352.0,,,
348,06/28/22 03:30:00 PM,25.610,248.0,,,
349,06/28/22 04:00:00 PM,25.708,400.0,,,
350,06/28/22 04:30:00 PM,25.805,320.0,,,
351,06/28/22 05:00:00 PM,25.708,224.0,,,
352,06/28/22 05:30:00 PM,25.610,304.0,,,
353,06/28/22 06:00:00 PM,25.610,176.0,,,
354,06/28/22 06:30:00 PM,25.319,68.0,,,
355,06/28/22 07:00:00 PM,25.416,672.0,,,
356,06/28/22 07:30:00 PM,25.222,73.0,,,
357,06/28/22 08:00:00 PM,25.125,13.0,,,
358,06/28/22 08:30:00 PM,25.028,2.0,,,
359,06/28/22 09:00:00 PM,24.931,0.0,,,
360,06/28/22 09:30:00 PM,24.931,0.0,,,
361,06/28/22 10:00:00 PM,24.931,0.0,,,
362,06/28/22 10:30:00 PM,24.835,0.0,,,
363,06/28/22 11:00:00 PM,24.835,0.0,,,
364,06/28/22 11:30:00 PM,24.835,0.0,,,
365,06/29/22 12:00:00 AM,24.835,0.0,,,
366,06/29/22 12:30:00 AM,24.738,0.0,,,
367,06/29/22 01:00:00 AM,24.738,0.0,,,
368,06/29/22 01:30:00 AM,24.641,0.0,,,
369,06/29/22 02:00:00 AM,24.641,0.0,,,
370,06/29/22 02:30:00 AM,24.641,0.0,,,
371,06/29/22 03:00:00 AM,24.545,0.0,,,
372,06/29/22 03:30:00 AM,24.545,0.0,,,
373,06/29/22 04:00:00 AM,24.545,0.0,,,
374,06/29/22 04:30:00 AM,24.545,0.0,,,
375,06/29/22 05:00:00 AM,24.448,0.0,,,
376,06/29/22 05:30:00 AM,24.448,5.0,,,
377,06/29/22 06:00:00 AM,24.448,33.0,,,
378,06/29/22 06:30:00 AM,24.448,84.0,,,
379,06/29/22 07:00:00 AM,24.545,152.0,,,
380,06/29/22 07:30:00 AM,24.641,232.0,,,
381,06/29/22 08:00:00 AM,24.738,288.0,,,
382,06/29/22 08:30:00 AM,24.931,304.0,,,
383,06/29/22 09:00:00 AM,25.222,256.0,,,
384,06/29/22 09:30:00 AM,25.416,352.0,,,
385,06/29/22 10:00:00 AM,25.610,336.0,,,
386,06/29/22 10:30:00 AM,25.805,272.0,,,
387,06/29/22 11:00:00 AM,26.195,304.0,,,
388,06/29/22 11:30:00 AM,26.390,216.0,,,
389,06/29/22 12:00:00 PM,26.879,368.0,,,
390,06/29/22 12:30:00 PM,26.977,144.0,,,
391,06/29/22 01:00:00 PM,27.173,136.0,,,
392,06/29/22 01:30:00 PM,27.370,128.0,,,
393,06/29/22 02:00:00 PM,27.764,136.0,,,
394,06/29/22 02:30:00 PM,28.060,168.0,,,
395,06/29/22 03:00:00 PM,28.456,208.0,,,
396,06/29/22 03:30:00 PM,28.456,224.0,,,
397,06/29/22 04:00:00 PM,28.456,256.0,,,
398,06/29/22 04:30:00 PM,28.655,704.0,,,
399,06/29/22 05:00:00 PM,28.655,1216.0,,,
400,06/29/22 05:30:00 PM,28.555,768.0,,,
401,06/29/22 06:00:00 PM,28.357,400.0,,,
402,06/29/22 06:30:00 PM,28.258,128.0,,,
403,06/29/22 07:00:00 PM,28.060,480.0,,,
404,06/29/22 07:30:00 PM,27.862,27.0,,,
405,06/29/22 08:00:00 PM,27.764,27.0,,,
406,06/29/22 08:30:00 PM,27.665,5.0,,,
407,06/29/22 09:00:00 PM,27.468,0.0,,,
408,06/29/22 09:30:00 PM,27.468,0.0,,,
409,06/29/22 10:00:00 PM,27.370,0.0,,,
410,06/29/22 10:30:00 PM,27.272,0.0,,,
411,06/29/22 11:00:00 PM,27.173,0.0,,,
412,06/29/22 11:30:00 PM,27.075,0.0,,,
413,06/30/22 12:00:00 AM,26.977,0.0,,,
414,06/30/22 12:30:00 AM,26.781,0.0,,,
415,06/30/22 01:00:00 AM,26.683,0.0,,,
416,06/30/22 01:30:00 AM,26.488,0.0,,,
417,06/30/22 02:00:00 AM,26.292,0.0,,,
418,06/30/22 02:30:00 AM,26.000,0.0,,,
419,06/30/22 03:00:00 AM,25.805,0.0,,,
420,06/30/22 03:30:00 AM,25.610,0.0,,,
421,06/30/22 04:00:00 AM,25.513,0.0,,,
422,06/30/22 04:30:00 AM,25.416,0.0,,,
423,06/30/22 05:00:00 AM,25.319,0.0,,,
424,06/30/22 05:30:00 AM,25.222,3.0,,,
425,06/30/22 06:00:00 AM,25.125,32.0,,,
426,06/30/22 06:30:00 AM,25.222,66.0,,,
427,06/30/22 07:00:00 AM,25.319,78.0,,,
428,06/30/22 07:30:00 AM,25.319,120.0,,,
429,06/30/22 08:00:00 AM,25.610,152.0,,,
430,06/30/22 08:30:00 AM,25.416,176.0,,,
431,06/30/22 09:00:00 AM,25.125,88.0,,,
432,06/30/22 09:30:00 AM,25.708,200.0,,,
433,06/30/22 10:00:00 AM,25.902,256.0,,,
434,06/30/22 10:30:00 AM,26.097,256.0,,,
435,06/30/22 11:00:00 AM,25.902,576.0,,,
436,06/30/22 11:30:00 AM,26.000,496.0,,,
437,06/30/22 12:00:00 PM,26.097,184.0,,,
438,06/30/22 12:30:00 PM,26.097,448.0,,,
439,06/30/22 01:00:00 PM,26.195,672.0,,,
440,06/30/22 01:30:00 PM,26.097,272.0,,,
441,06/30/22 02:00:00 PM,26.000,176.0,,,
442,06/30/22 02:30:00 PM,26.097,304.0,,,
443,06/30/22 03:00:00 PM,26.195,320.0,,,
444,06/30/22 03:30:00 PM,26.195,400.0,,,
445,06/30/22 04:00:00 PM,26.195,576.0,,,
446,06/30/22 04:30:00 PM,26.292,352.0,,,
447,06/30/22 05:00:00 PM,26.292,448.0,,,
448,06/30/22 05:30:00 PM,26.292,368.0,,,
449,06/30/22 06:00:00 PM,26.195,152.0,,,
450,06/30/22 06:30:00 PM,26.195,400.0,,,
451,06/30/22 07:00:00 PM,26.000,52.0,,,
452,06/30/22 07:30:00 PM,25.902,40.0,,,
453,06/30/22 08:00:00 PM,25.902,19.0,,,
454,06/30/22 08:30:00 PM,25.805,2.0,,,
455,06/30/22 09:00:00 PM,25.805,0.0,,,
456,06/30/22 09:30:00 PM,25.708,0.0,,,
457,06/30/22 10:00:00 PM,25.708,0.0,,,
458,06/30/22 10:30:00 PM,25.708,0.0,,,
459,06/30/22 11:00:00 PM,25.708,0.0,,,
460,06/30/22 11:30:00 PM,25.708,0.0,,,
461,07/01/22 12:00:00 AM,25.610,0.0,,,
462,07/01/22 12:30:00 AM,25.610,0.0,,,
463,07/01/22 01:00:00 AM,25.610,0.0,,,
464,07/01/22 01:30:00 AM,25.513,0.0,,,
465,07/01/22 02:00:00 AM,25.513,0.0,,,
466,07/01/22 02:30:00 AM,25.513,0.0,,,
467,07/01/22 03:00:00 AM,25.513,0.0,,,
468,07/01/22 03:30:00 AM,25.416,0.0,,,
469,07/01/22 04:00:00 AM,25.416,0.0,,,
470,07/01/22 04:30:00 AM,25.416,0.0,,,
471,07/01/22 05:00:00 AM,25.319,0.0,,,
472,07/01/22 05:30:00 AM,25.319,6.0,,,
473,07/01/22 06:00:00 AM,25.319,25.0,,,
474,07/01/22 06:30:00 AM,25.319,110.0,,,
475,07/01/22 07:00:00 AM,25.416,480.0,,,
476,07/01/22 07:30:00 AM,25.513,1088.0,,,
477,07/01/22 08:00:00 AM,25.513,272.0,,,
478,07/01/22 08:30:00 AM,25.610,240.0,,,
479,07/01/22 09:00:00 AM,25.708,336.0,,,
480,07/01/22 09:30:00 AM,25.805,496.0,,,
481,07/01/22 10:00:00 AM,25.805,216.0,,,
482,07/01/22 10:30:00 AM,25.902,248.0,,,
483,07/01/22 11:00:00 AM,26.195,272.0,,,
484,07/01/22 11:30:00 AM,26.390,768.0,,,
485,07/01/22 12:00:00 PM,26.488,672.0,,,
486,07/01/22 12:30:00 PM,26.683,768.0,,,
487,07/01/22 01:00:00 PM,26.977,800.0,,,
